occ1990,foreign_empl,native_empl,foreign_howo,native_howo,manual_f,manual_n,language_f,language_n,year,occupation,manual,limbs,strength,body,language,oral,written,cognitive,perception,visual,hearing,vocal
33,1900,77000,3964850,162307175,1570730.48828125,64300244.99731445,3253495.265625,133186786.66308594,1970,"Purchasing managers, agents and buyers, n.e.c.",0.3961639106273651,0.401837021112442,0.3996201455593109,0.377660870552063,0.8205847144126892,0.8327797055244446,0.8083896636962891,0.6750619411468506,0.4866912066936493,0.5394379496574402,0.45279061794281006,0.8305422067642212
35,500,12300,1030200,26084150,675052.12890625,17091983.12109375,674780.982421875,17085117.826171875,1970,Construction inspectors,0.6552631855010986,0.6650000214576721,0.5180000066757202,0.8025000095367432,0.6549999713897705,0.699999988079071,0.6100000143051147,0.690833330154419,0.7540000081062317,0.9057142734527588,0.7799999713897705,0.6949999928474426
36,900,45000,1907400,93806200,911693.078125,44837193.568359375,1489676.921875,73262520.41796875,1970,"Inspectors and compliance officers, outside construction",0.47797685861587524,0.47648370265960693,0.46983110904693604,0.49189192056655884,0.780998706817627,0.6937964558601379,0.8682010173797607,0.771462082862854,0.6207742094993591,0.7692483067512512,0.7494538426399231,0.6040076017379761
43,500,6900,1032950,13921350,348484.7109375,4696623.919189453,818612.875,11032669.875,1970,Architects,0.3373684287071228,0.39899998903274536,0.24199999868869781,0.30250000953674316,0.7925000190734863,0.7699999809265137,0.8149999976158142,0.7549999952316284,0.6140000224113464,0.7357142567634583,0.3466666638851166,0.7099999785423279
44,500,8700,963900,18057725,223726.2734375,4191293.239257813,681959.25,12775840.4375,1970,Aerospace engineer,0.23210527002811432,0.21400000154972076,0.23000000417232513,0.2800000011920929,0.7074999809265137,0.4350000023841858,0.9800000190734863,0.8358333110809326,0.6019999980926514,0.4642857015132904,0.44333332777023315,0.48500001430511475
45,300,1800,706350,3877825,253914.2265625,1393976.01953125,522699,2869590.5,1970,"Metallurgical and materials engineers, variously phrased",0.35947367548942566,0.4300000071525574,0.29600000381469727,0.26249998807907104,0.7400000095367432,0.6299999952316284,0.8500000238418579,0.7666666507720947,0.5419999957084656,0.631428599357605,0.5400000214576721,0.38999998569488525
47,0,900,0,1995700,0,756265.29296875,0,1207398.5,1970,"Petroleum, mining, and geological engineers",0.378947377204895,0.35199999809265137,0.3799999952316284,0.4449999928474426,0.6050000190734863,0.48500001430511475,0.7250000238418579,0.8366666436195374,0.7519999742507935,0.7514285445213318,0.6966666579246521,0.5450000166893005
48,400,2200,838950,4747550,382384.5859375,2163883.3515625,390111.75,2207610.75,1970,Chemical engineers,0.4557894766330719,0.5979999899864197,0.31200000643730164,0.2800000011920929,0.4650000035762787,0.38999998569488525,0.5400000214576721,0.7850000262260437,0.7680000066757202,0.6442857384681702,0.7366666793823242,0.574999988079071
53,1400,35600,2661950,75322550,1190872.341796875,33696929.611328125,1610479.75,45570142.77734375,1970,Civil engineers,0.44736841320991516,0.5149999856948853,0.3319999873638153,0.42250001430511475,0.6050000190734863,0.550000011920929,0.6600000262260437,0.7875000238418579,0.6919999718666077,0.741428554058075,0.5266666412353516,0.5249999761581421
55,2200,52600,4742750,111063900,1459372.7890625,34175032.130371094,2114788.0625,49523295.5546875,1970,Electrical engineer,0.3077060282230377,0.36264142394065857,0.230667382478714,0.2666657567024231,0.4458991289138794,0.3442360758781433,0.5475621819496155,0.6501363515853882,0.5299675464630127,0.5297384858131409,0.3733297288417816,0.3958883285522461
56,1900,50400,4084175,106685825,1246748.16796875,32567252.12890625,2593451.125,67745498.875,1970,Industrial engineers,0.3052631616592407,0.29100000858306885,0.3100000023841858,0.33500000834465027,0.6349999904632568,0.5600000023841858,0.7099999785423279,0.7991666793823242,0.4959999918937683,0.49714285135269165,0.6166666746139526,0.41499999165534973
57,3200,34300,6590275,73279600,2840755.314453125,31587363.478515625,4399008.5625,48914133,1970,Mechanical engineers,0.43105262517929077,0.43299999833106995,0.42399999499320984,0.4350000023841858,0.6675000190734863,0.6299999952316284,0.7049999833106995,0.8733333349227905,0.828000009059906,0.7328571677207947,0.8266666531562805,0.42500001192092896
59,1700,39300,3567750,82052000,1659112.8828125,38156689.986328125,2306559.3203125,53046823.822265625,1970,Not-elsewhere-classified engineers,0.46503058075904846,0.5469788312911987,0.35016900300979614,0.40373682975769043,0.6465024948120117,0.5388030409812927,0.7542019486427307,0.8480777144432068,0.7220659852027893,0.6549026966094971,0.7019261121749878,0.56349778175354
64,600,19100,1140350,39399125,410903.75390625,14196736.549926758,693640.6171875,23965302.665527344,1970,Computer systems analysts and computer scientists,0.360331267118454,0.42186176776885986,0.28549274802207947,0.3000531792640686,0.6082699298858643,0.5467444658279419,0.6697954535484314,0.7566553950309753,0.650628387928009,0.5777056217193604,0.492440789937973,0.544450044631958
65,800,28200,1516325,57716350,309504.6328125,11780771.10546875,975655.296875,37136670.462890625,1970,Operations and systems researchers and analysts,0.20411497354507446,0.16722372174263,0.23118947446346283,0.26249998807907104,0.6434341669082642,0.4468947649002075,0.8399735689163208,0.8067784905433655,0.42131587862968445,0.42008650302886963,0.24551765620708466,0.5046052932739258
66,0,100,0,357000,0,69708.9453125,0,216877.5,1970,Actuaries,0.19526316225528717,0.14499999582767487,0.24199999868869781,0.26249998807907104,0.6075000166893005,0.4749999940395355,0.7400000095367432,0.6924999952316284,0.1459999978542328,0.2785714268684387,0.15000000596046448,0.26499998569488525
67,100,5500,204000,10317850,49174.734375,2487144.790283203,68340,3456479.75,1970,Statisticians,0.24105262756347656,0.2280000001192093,0.24400000274181366,0.27000001072883606,0.33500000834465027,0.2750000059604645,0.39500001072883606,0.6524999737739563,0.2639999985694885,0.3857142925262451,0.2433333396911621,0.14000000059604645
68,0,400,0,656000,0,158130.51953125,0,219760,1970,Mathematicians and mathematical scientists,0.24105262756347656,0.2280000001192093,0.24400000274181366,0.27000001072883606,0.33500000834465027,0.2750000059604645,0.39500001072883606,0.6524999737739563,0.2639999985694885,0.3857142925262451,0.2433333396911621,0.14000000059604645
69,100,1300,261900,2645300,59272.10546875,598673.173828125,198389.25,2003814.75,1970,Physicists and astronomers,0.22631579637527466,0.20800000429153442,0.23399999737739563,0.26249998807907104,0.7574999928474426,0.625,0.8899999856948853,0.9266666769981384,0.7440000176429749,0.6871428489685059,0.4166666567325592,0.6150000095367432
73,900,12300,1679675,25177600,627668.01953125,9408471.3935546875,1112784.6953125,16680160.203125,1970,Chemists,0.37368419766426086,0.42800000309944153,0.32600000500679016,0.29750001430511475,0.6625000238418579,0.625,0.699999988079071,0.7058333158493042,0.5040000081062317,0.5257142782211304,0.4233333468437195,0.4300000071525574
74,0,1400,0,2292825,0,458565,0,1754011.125,1970,Atmospheric and space scientists,0.20000000298023224,0.15399999916553497,0.24199999868869781,0.26249998807907104,0.7649999856948853,0.6499999761581421,0.8799999952316284,0.7450000047683716,0.5360000133514404,0.5942857265472412,0.3633333444595337,0.6399999856948853
75,0,400,0,1111800,0,376841.6640625,0,764362.5,1970,Geologists,0.3389473557472229,0.27900001406669617,0.38999998569488525,0.42500001192092896,0.6875,0.5199999809265137,0.8550000190734863,0.8058333396911621,0.5239999890327454,0.7528571486473083,0.4566666781902313,0.44999998807907104
77,100,4900,226950,10717075,72504.5546875,3423823.4716796875,119148.7421875,5626464.0498046875,1970,Agricultural and food scientists,0.31947368383407593,0.2680000066757202,0.3540000021457672,0.4050000011920929,0.5249999761581421,0.3700000047683716,0.6800000071525574,0.6825000047683716,0.23999999463558197,0.45428571105003357,0.3266666531562805,0.2199999988079071
78,200,2600,398000,4896250,170721.046875,2100233.462890625,222880,2741900,1970,Biological scientists,0.4289473593235016,0.5040000081062317,0.36800000071525574,0.3174999952316284,0.5600000023841858,0.2800000011920929,0.8399999737739563,0.7649999856948853,0.47600001096725464,0.6671428680419922,0.46666666865348816,0.16500000655651093
79,400,19700,791000,41082450,513317.365234375,26660348.076171875,527992.5,27422535.375,1970,Foresters and conservation scientists,0.6489473581314087,0.6579999923706055,0.656000018119812,0.6175000071525574,0.6675000190734863,0.6299999952316284,0.7049999833106995,0.7450000047683716,0.6779999732971191,0.8614285588264465,0.7366666793823242,0.7099999785423279
84,1000,5100,2894350,10421075,1410614.8203125,5078903.060546875,2677273.75,9639494.375,1970,Physicians,0.4873684346675873,0.5249999761581421,0.4440000057220459,0.44749999046325684,0.925000011920929,0.9350000023841858,0.9150000214576721,0.7758333086967468,0.6579999923706055,0.5685714483261108,0.6499999761581421,0.7850000262260437
85,200,1700,491225,3003775,337394,2063119.0622558591,282454.375,1727170.625,1970,Dentists,0.6868420839309692,0.8309999704360962,0.5120000243186951,0.5450000166893005,0.574999988079071,0.574999988079071,0.574999988079071,0.6941666603088379,0.7639999985694885,0.7771428823471069,0.6899999976158142,0.7749999761581421
86,0,700,0,1393700,0,1029137.390625,0,1010432.515625,1970,Veterinarians,0.7384210228919983,0.7990000247955322,0.6480000019073486,0.699999988079071,0.7250000238418579,0.7450000047683716,0.7049999833106995,0.8100000023841858,0.7580000162124634,0.7342857122421265,0.8366666436195374,0.9200000166893005
87,0,1000,0,2376600,0,1334648.46875,0,1669561.5,1970,Optometrists,0.5615789294242859,0.7519999742507935,0.37599998712539673,0.3174999952316284,0.7024999856948853,0.8050000071525574,0.6000000238418579,0.6433333158493042,0.5099999904632568,0.7699999809265137,0.3100000023841858,0.7950000166893005
88,0,500,0,1175400,0,620487.453125,0,1022598,1970,Podiatrists,0.5278947353363037,0.703000009059906,0.38999998569488525,0.26249998807907104,0.8700000047683716,0.7900000214576721,0.949999988079071,0.887499988079071,0.7599999904632568,0.7171428799629211,0.6100000143051147,0.9700000286102295
89,200,900,316200,1822500,212020.4296875,1222034.244140625,151776,874800,1970,Other health and therapy,0.6705263257026672,0.5669999718666077,0.7559999823570251,0.8224999904632568,0.47999998927116394,0.4749999940395355,0.48500001430511475,0.6200000047683716,0.6200000047683716,0.618571400642395,0.49000000953674316,0.6499999761581421
95,21300,329600,35606600,539598950,23500356.485595703,356135313.39624023,31066758.5,470800083.875,1970,Registered nurses,0.6600000262260437,0.5699999928474426,0.7620000243186951,0.7574999928474426,0.8725000023841858,0.8999999761581421,0.8450000286102295,0.653333306312561,0.6200000047683716,0.4871428608894348,0.49666666984558105,0.9200000166893005
96,300,6900,588825,16008075,236459.705078125,6428505.495605469,444562.875,12086096.625,1970,Pharmacists,0.4015789330005646,0.40299999713897705,0.41999998688697815,0.375,0.7549999952316284,0.8349999785423279,0.675000011920929,0.6449999809265137,0.5,0.5242857336997986,0.1899999976158142,0.824999988079071
97,1000,17300,1579650,31717500,357499.748046875,7178171.248779297,1168941,23470950,1970,Dietitians and nutritionists,0.22631579637527466,0.16699999570846558,0.3160000145435333,0.26249998807907104,0.7400000095367432,0.6800000071525574,0.800000011920929,0.7183333039283752,0.38199999928474426,0.5271428823471069,0.3100000023841858,0.6899999976158142
105,800,18900,1542650,33954300,1019064.8359375,22429996.02124023,1063798.15625,23414592.841064453,1970,"Therapists, n.e.c.",0.6605936884880066,0.6351518034934998,0.6875662207603455,0.6904826760292053,0.6895914077758789,0.7413448691368103,0.6378379464149475,0.5907585620880127,0.5776282548904419,0.6101373434066772,0.5649963021278381,0.5740346312522888
154,1100,9900,977250,16551325,211394.6053466797,3580312.9375,886854.390625,15020327.4609375,1970,Subject instructors (HS/college),0.21631579101085663,0.15299999713897705,0.2939999997615814,0.2775000035762787,0.9075000286102295,0.8450000286102295,0.9700000286102295,0.5183333158493042,0.2619999945163727,0.35857143998146057,0.2433333396911621,0.6949999928474426
155,900,27200,1278650,30584825,615097.94140625,14712910.584472656,684077.77490234375,16362882.347167969,1970,Kindergarten and earlier school teachers,0.4810526371002197,0.3799999952316284,0.5699999928474426,0.6225000023841858,0.5350000262260437,0.5149999856948853,0.5550000071525574,0.6758333444595337,0.5099999904632568,0.5628571510314941,0.8033333420753479,0.7950000166893005
156,2300,58600,2798625,73662950,1391947.7053222656,36637625.50463867,1966034.0625,51748222.375,1970,Primary school teachers,0.4973684251308441,0.4099999964237213,0.578000009059906,0.6150000095367432,0.7024999856948853,0.6499999761581421,0.7549999952316284,0.7691666483879089,0.6679999828338623,0.5685714483261108,0.7599999904632568,0.8100000023841858
157,1000,24700,1390550,38560375,805787.1181640625,22344722.353027344,1011625.125,28052672.8125,1970,Secondary school teachers,0.5794736742973328,0.5239999890327454,0.6439999938011169,0.637499988079071,0.7275000214576721,0.6899999976158142,0.7649999856948853,0.7749999761581421,0.6840000152587891,0.6142857074737549,0.7266666889190674,0.9350000023841858
159,3500,53300,5445075,76944600,1778676.371459961,25134555.822143555,1949719.3776855469,27551572.34790039,1970,"Teachers , n.e.c.",0.32665783166885376,0.26761648058891296,0.3921997845172882,0.3923337757587433,0.3580702543258667,0.34169650077819824,0.37444397807121277,0.4395538866519928,0.4340836703777313,0.41299694776535034,0.6594458222389221,0.5400233268737793
163,300,6200,280625,11091225,81824.3427734375,3233967.7465820312,223798.4375,8845251.9375,1970,Vocational and educational counselors,0.2915789484977722,0.20999999344348907,0.36800000071525574,0.4000000059604645,0.7975000143051147,0.9350000023841858,0.6600000262260437,0.5566666722297668,0.3440000116825104,0.34142857789993286,0.30666667222976685,0.9100000262260437
164,1100,16500,1314575,20811500,624769.0505371094,9890938.880615234,1153539.5625,18262091.25,1970,Librarians,0.47526314854621887,0.49799999594688416,0.46000000834465027,0.4375,0.8774999976158142,0.824999988079071,0.9300000071525574,0.8491666913032532,0.7720000147819519,0.6971428394317627,0.5699999928474426,0.75
165,200,1200,561000,2043775,258060,940136.5,241230,878823.25,1970,Archivists and curators,0.46000000834465027,0.4020000100135803,0.5320000052452087,0.5149999856948853,0.4300000071525574,0.2849999964237213,0.574999988079071,0.5958333611488342,0.5139999985694885,0.6285714507102966,0.35333332419395447,0.44999998807907104
166,200,6400,326100,12487050,68558.52734375,2625249.244873047,220713.4765625,8451580.12890625,1970,"Economists, market researchers, and survey researchers",0.21023774147033691,0.16863447427749634,0.25163447856903076,0.26249998807907104,0.676827609539032,0.5216047167778015,0.8320505023002625,0.6202278137207031,0.2979138195514679,0.35766080021858215,0.30196139216423035,0.4947696924209595
167,0,800,0,1404000,0,266760,0,1281150,1970,Psychologists,0.1899999976158142,0.13699999451637268,0.23800000548362732,0.26249998807907104,0.9125000238418579,0.9100000262260437,0.9150000214576721,0.6558333039283752,0.328000009059906,0.345714271068573,0.2666666805744171,0.8100000023841858
168,0,100,0,357000,0,97705.2578125,0,291847.5,1970,Sociologists,0.27368420362472534,0.20000000298023224,0.3319999873638153,0.38499999046325684,0.8174999952316284,0.6549999713897705,0.9800000190734863,0.621666669845581,0.3580000102519989,0.5057142972946167,0.2199999988079071,0.5799999833106995
169,0,2100,0,3540575,0,968999.4501953124,0,2894420.0625,1970,"Social scientists, n.e.c.",0.27368420362472534,0.20000000298023224,0.3319999873638153,0.38499999046325684,0.8174999952316284,0.6549999713897705,0.9800000190734863,0.621666669845581,0.3580000102519989,0.5057142972946167,0.2199999988079071,0.5799999833106995
173,0,500,0,1099050,0,372520.0859375,0,964416.375,1970,Urban and regional planners,0.3389473557472229,0.3479999899864197,0.30000001192092896,0.36500000953674316,0.8774999976158142,0.7900000214576721,0.9649999737739563,0.7683333158493042,0.5720000267028809,0.6442857384681702,0.2866666615009308,0.6949999928474426
174,900,33100,1615650,60601175,498300.46484375,18690677.93041992,1219815.75,45753887.125,1970,Social workers,0.3084210455417633,0.24199999868869781,0.3959999978542328,0.36500000953674316,0.7549999952316284,0.9100000262260437,0.6000000238418579,0.4983333349227905,0.28600001335144043,0.3214285671710968,0.36666667461395264,0.8899999856948853
175,300,11600,110000,17956425,72657.896484375,11860691.732910156,57199.9990234375,9337340.856933594,1970,Recreation workers,0.6605263352394104,0.4690000116825104,0.8840000033378601,0.8600000143051147,0.5199999809265137,0.800000011920929,0.23999999463558197,0.4350000023841858,0.3880000114440918,0.5114285945892334,0.3100000023841858,0.5699999928474426
176,2700,31800,5258300,77075650,2087531.240722656,30598830.071289062,4798273.7705078125,70332630.25,1970,Clergy and religious workers,0.3969973623752594,0.4775815010070801,0.3142005503177643,0.29903295636177063,0.9125142693519592,0.889684796333313,0.9353437423706055,0.8224329352378845,0.7764983773231506,0.6710149645805359,0.5777744650840759,0.9400427937507629
178,300,5500,634950,11326300,149046.16015625,2658699.940307617,560343.375,9995459.75,1970,Lawyers,0.2347368448972702,0.1770000010728836,0.2720000147819519,0.33250001072883606,0.8824999928474426,0.8399999737739563,0.925000011920929,0.5733333230018616,0.24199999868869781,0.3742857277393341,0.46666666865348816,0.6650000214576721
179,0,1400,0,2595250,0,609200.80078125,0,2290308.125,1970,Judges,0.2347368448972702,0.1770000010728836,0.2720000147819519,0.33250001072883606,0.8824999928474426,0.8399999737739563,0.925000011920929,0.5733333230018616,0.24199999868869781,0.3742857277393341,0.46666666865348816,0.6650000214576721
183,100,4300,204000,8586925,55938.9453125,2354625.1364746094,157590,6633399.5625,1970,Writers and authors,0.27421051263809204,0.28600001335144043,0.2460000067949295,0.2800000011920929,0.7724999785423279,0.5600000023841858,0.9850000143051147,0.4925000071525574,0.38199999928474426,0.427142858505249,0.25999999046325684,0.48500001430511475
185,7000,70500,13689275,134351025,7031964.39453125,69014000.03515625,6125950.5625,60122083.6875,1970,Designers,0.5136842131614685,0.5389999747276306,0.45399999618530273,0.5249999761581421,0.44749999046325684,0.48500001430511475,0.4099999964237213,0.4399999976158142,0.5139999985694885,0.6200000047683716,0.3733333349227905,0.35499998927116394
186,2500,33300,3073350,32817200,1264926.182861328,13506868.942382812,1098722.5935058594,11732148.756347656,1970,Musician or composer,0.4115789532661438,0.39399999380111694,0.37599998712539673,0.5,0.35749998688697815,0.2849999964237213,0.4300000071525574,0.3333333432674408,0.21799999475479126,0.34142857789993286,1,0.10499999672174454
187,400,2300,318875,2235250,127225.9599609375,891828.5510253906,264578.228515625,1854640.48046875,1970,"Actors, directors, producers",0.39898380637168884,0.4302651286125183,0.3435916006565094,0.39002081751823425,0.8297239542007446,0.8528417944908142,0.8066060543060303,0.6930558085441589,0.6471332311630249,0.6501834392547607,0.6956339478492737,0.8043821454048157
188,2700,34500,4216050,63065950,2245601.3544921875,33590916.42626953,1285895.25,19235114.75,1970,"Art makers: painters, sculptors, craft-artists, and print-makers",0.5326315760612488,0.625,0.4180000126361847,0.4449999928474426,0.3050000071525574,0.25,0.36000001430511475,0.5199999809265137,0.5199999809265137,0.6100000143051147,0.4333333373069763,0.28999999165534973
189,2500,34400,5014175,73486000,4040369.376953125,59214244.59472656,1604536,23515520,1970,Photographers,0.8057894706726074,0.9010000228881836,0.6000000238418579,0.824999988079071,0.3199999928474426,0.32499998807907104,0.3149999976158142,0.7308333516120911,0.8420000076293945,0.9957143068313599,0.6466666460037231,0.09000000357627869
193,200,2700,98050,3366200,73176.26171875,2512248.1552734375,42161.5,1447466,1970,Dancers,0.7463157773017883,0.5410000085830688,0.9539999961853027,1,0.4300000071525574,0.47999998927116394,0.3799999952316284,0.4975000023841858,0.6639999747276306,0.5657142996788025,0.3799999952316284,0.42500001192092896
194,2100,22400,3248725,39913275,1249904.1625976562,15356106.924316406,2607101.8125,32030403.1875,1970,Art/entertainment performers and related,0.3847368359565735,0.29499998688697815,0.4580000042915344,0.5174999833106995,0.8025000095367432,0.8050000071525574,0.800000011920929,0.5699999928474426,0.7160000205039978,0.4942857027053833,0.903333306312561,0.9300000071525574
195,1600,27400,2736450,50386275,734891.1337890625,13531556.034423828,2375534.197265625,43740729.57324219,1970,Editors and reporters,0.2685563862323761,0.25443562865257263,0.26920294761657715,0.30305010080337524,0.8681080341339111,0.8077366948127747,0.9284794330596924,0.6639551520347595,0.5632410645484924,0.4762389361858368,0.34004801511764526,0.8421980738639832
198,0,7100,0,13780125,0,5606335.240722656,0,8957081.1171875,1970,Announcers,0.40684211254119873,0.43799999356269836,0.36800000071525574,0.3774999976158142,0.6499999761581421,0.7300000190734863,0.5699999928474426,0.43833333253860474,0.414000004529953,0.5428571701049805,0.7133333086967468,0.7649999856948853
199,2200,18000,3895850,35016900,2993007.322265625,26901917.99902344,1180619.1689453125,10611708.303222656,1970,"Athletes, sports instructors, and officials",0.7682552933692932,0.6251443028450012,0.918129563331604,0.9386900663375854,0.3030453324317932,0.3909286856651306,0.21516196429729462,0.42287036776542664,0.7604846358299255,0.7577074766159058,0.8126090168952942,0.4445982277393341
203,3100,36600,5605975,67112750,3761904.2421875,45036186.978759766,3461689.5625,41442123.125,1970,Clinical laboratory technologies and technicians,0.6710526347160339,0.8149999976158142,0.5460000038146973,0.4675000011920929,0.6175000071525574,0.5249999761581421,0.7099999785423279,0.8991666436195374,0.6940000057220459,0.808571457862854,0.6633333563804626,0.3799999952316284
204,0,2200,0,3987325,0,2637930.3264160156,0,956958,1970,Dental hygenists,0.6615789532661438,0.734000027179718,0.5080000162124634,0.6725000143051147,0.23999999463558197,0.25,0.23000000417232513,0.30666667222976685,0.4259999990463257,0.6142857074737549,0.31333333253860474,0.28999999165534973
205,100,3000,179450,5609600,81791.421875,2556796.673828125,132344.375,4137080,1970,Health record tech specialists,0.4557894766330719,0.4269999861717224,0.492000013589859,0.48249998688697815,0.737500011920929,0.7099999785423279,0.7649999856948853,0.5183333158493042,0.4620000123977661,0.3942857086658478,0.4933333396911621,0.6499999761581421
206,1000,30000,1969800,54744450,1472166.29296875,40914272.20800781,1137559.5,31614919.875,1970,Radiologic tech specialists,0.7473683953285217,0.8169999718666077,0.6700000166893005,0.6700000166893005,0.5774999856948853,0.5799999833106995,0.574999988079071,0.596666693687439,0.7559999823570251,0.727142870426178,0.6266666650772095,0.6600000262260437
207,8600,159300,15194075,270297950,9588260.79296875,170572228.38598633,11699437.75,208129421.5,1970,Licensed practical nurses,0.6310526132583618,0.6079999804496765,0.6179999709129333,0.7049999833106995,0.7699999809265137,0.8700000047683716,0.6700000166893005,0.7416666746139526,0.6959999799728394,0.6871428489685059,0.7699999809265137,0.6650000214576721
208,1500,24500,2621725,47158050,1864789.4384765625,33542737.69873047,1697981.935546875,30542302.64501953,1970,"Health technologists and technicians, n.e.c.",0.7112833857536316,0.7268946766853333,0.6743974089622498,0.7183628082275391,0.6476582884788513,0.7648301124572754,0.5304864645004272,0.6405822038650513,0.6947660446166992,0.7137514352798462,0.7457663416862488,0.5961920022964478
214,3900,97400,8071375,198885875,4400706.45703125,108437329.52001952,3772895.4375,92967507.50390624,1970,"Engineering technicians, n.e.c.",0.5452238917350769,0.6203694343566895,0.45925238728523254,0.4648244082927704,0.46744146943092346,0.3432004153728485,0.5916825532913208,0.6596884727478027,0.671999990940094,0.7614285945892334,0.6432089805603027,0.33682146668434143
217,8600,136900,16684200,272977825,6217059.759765625,101720158.0501709,9801967.162109377,160374464.81054688,1970,Drafters,0.37263157963752747,0.4440000057220459,0.29600000381469727,0.28999999165534973,0.5874999761581421,0.48500001430511475,0.6899999976158142,0.6941666603088379,0.6660000085830688,0.6700000166893005,0.3733333349227905,0.3400000035762787
218,1000,33800,1959800,68080400,1087424.4375,37775431.41699219,702750.6328125,24412462.71972656,1970,"Surveyors, cartographers, mapping scientists and technicians",0.5548650026321411,0.6492068767547607,0.43416914343833923,0.46988001465797424,0.35858282446861267,0.21168570220470428,0.5054799914360046,0.6725990176200867,0.6811314225196838,0.8290530443191528,0.691607654094696,0.25445714592933655
223,800,17100,1732250,36222425,959715.484375,20068247.544921875,725290.34375,15166272.283203123,1970,Biological technicians,0.5540282726287842,0.603562593460083,0.5118350386619568,0.4829341471195221,0.41869843006134033,0.2992148995399475,0.5381819605827332,0.6156204342842102,0.6601164937019348,0.7072617411613464,0.6344910860061646,0.2950831949710846
224,1500,26400,2920875,54478600,1466586.630859375,27353990.29296875,1504250.625,28056479,1970,Chemical technicians,0.5021052360534668,0.5479999780654907,0.4580000042915344,0.4424999952316284,0.5149999856948853,0.3050000071525574,0.7250000238418579,0.6458333134651184,0.5419999957084656,0.5157142877578735,0.54666668176651,0.28999999165534973
225,0,300,0,582000,0,357776.8515625,0,267720,1970,Other science technicians,0.6147368550300598,0.6690000295639038,0.5600000023841858,0.5475000143051147,0.46000000834465027,0.2849999964237213,0.6349999904632568,0.5983333587646484,0.5479999780654907,0.7528571486473083,0.7400000095367432,0.2549999952316284
226,600,20200,818550,41168800,607450.259765625,30551582.075683594,482944.474609375,24289590.822998047,1970,Airplane pilots and navigators,0.74210524559021,0.9649999737739563,0.44600000977516174,0.5550000071525574,0.5899999737739563,0.6399999856948853,0.5400000214576721,0.7766666412353516,0.9679999947547913,0.9857142567634583,0.9866666793823242,0.5799999833106995
227,100,14800,188700,30601025,75480,12240410,145770.75,23639291.8125,1970,Air traffic controllers,0.4000000059604645,0.5210000276565552,0.2540000081062317,0.2800000011920929,0.7724999785423279,0.9150000214576721,0.6299999952316284,0.8266666531562805,0.9100000262260437,0.8799999952316284,0.9166666865348816,0.7649999856948853
228,100,18900,226950,38360150,142500.71875,24086137.19604492,93049.5,15727661.5,1970,Broadcast equipment operators,0.6278947591781616,0.7549999952316284,0.4860000014305115,0.48750001192092896,0.4099999964237213,0.41499999165534973,0.4050000011920929,0.5799999833106995,0.7480000257492065,0.6971428394317627,0.9900000095367432,0.45500001311302185
229,2200,42100,4400200,86425850,1296742.2348632812,25469762.688964844,2683617.6689453125,52709862.69238281,1970,Computer software developers,0.2947007417678833,0.33687421679496765,0.23611441254615784,0.26249998807907104,0.6098853945732117,0.5227116346359253,0.6970592141151428,0.7439893484115601,0.47183069586753845,0.4347990155220032,0.3313426971435547,0.5085697770118713
233,0,1900,0,4319700,0,3453486.640625,0,1187917.5,1970,Programmers of numerically controlled machine tools,0.7994737029075623,0.8970000147819519,0.7300000190734863,0.6424999833106995,0.2750000059604645,0.17000000178813934,0.3799999952316284,0.6658333539962769,0.7940000295639038,0.8285714387893677,0.9566666483879089,0.23000000417232513
235,500,21400,1180650,44180325,622637.53125,23299308.245361328,581470.125,21758810.0625,1970,"Technicians, n.e.c.",0.527368426322937,0.5609999895095825,0.44999998807907104,0.5400000214576721,0.4925000071525574,0.45500001311302185,0.5299999713897705,0.6558333039283752,0.671999990940094,0.7614285945892334,0.5866666436195374,0.5450000166893005
253,6500,202200,13168600,443460675,3735724.05859375,125802796.10656738,10633644.5,358094495.0625,1970,Insurance sales occupations,0.28368422389030457,0.30000001192092896,0.24199999868869781,0.29499998688697815,0.8075000047683716,0.7649999856948853,0.8500000238418579,0.7716666460037231,0.4880000054836273,0.5385714173316956,0.27666667103767395,0.7950000166893005
254,4800,106800,7967350,211001825,2551670.9302978516,67576700.23999023,6065099.772949219,160623936.45507812,1970,Real estate sales occupations,0.3202659487724304,0.3022057116031647,0.3563726246356964,0.32028326392173767,0.7612442970275879,0.775916337966919,0.7465722560882568,0.577114999294281,0.4418570399284363,0.6985714435577393,0.40111279487609863,0.7104543447494507
255,1400,19700,2310975,38905025,671399.09619140625,11302934.248535156,1739008.6875,29276031.3125,1970,Financial services sales occupations,0.2905263304710388,0.29499998688697815,0.2619999945163727,0.3149999976158142,0.7524999976158142,0.7850000262260437,0.7200000286102295,0.7275000214576721,0.42399999499320984,0.4699999988079071,0.3400000035762787,0.8899999856948853
256,1100,23200,2634500,44974900,764005,13042721,2338118.75,39915223.75,1970,Advertising and related sales jobs,0.28999999165534973,0.2809999883174896,0.2939999997615814,0.3075000047683716,0.887499988079071,0.9150000214576721,0.8600000143051147,0.42666667699813843,0.1979999989271164,0.4514285624027252,0.2633333206176758,0.6200000047683716
258,400,10600,999600,23567600,319872,7541632,814674,19207594,1970,Sales engineers,0.3199999928474426,0.38199999928474426,0.23000000417232513,0.2775000035762787,0.8149999976158142,0.7649999856948853,0.8650000095367432,0.8791666626930237,0.621999979019165,0.6742857098579407,0.5633333325386047,0.925000011920929
